"id";"fecha";"importe";"tipoPago";"concepto";"polizas.id";"companias.id";"nroRecibo";"fechaVencimiento"
7157;25/11/2011 00:00:00;347,25;"P";"CUOTA 5";2644;;5;25/11/2011 00:00:00
7158;27/12/2011 00:00:00;347,25;"P";"CUOTA 6";2644;;6;25/12/2011 00:00:00
7159;30/8/2011 00:00:00;365,02;"P";"CUOTA 5";2478;;5;15/9/2011 00:00:00
7160;5/10/2011 00:00:00;433,51;"P";"CUOTA 1";2733;;1;3/10/2011 00:00:00
7161;7/11/2011 00:00:00;433,51;"P";"CUOTA 2";2733;;2;29/10/2011 00:00:00
7162;5/12/2011 00:00:00;433,51;"P";"CUOTA 3";2733;;3;29/11/2011 00:00:00
7163;4/1/2012 00:00:00;433,51;"P";"CUOTA 4";2733;;4;3/1/2012 00:00:00
7164;2/2/2012 00:00:00;433,51;"P";"CUOTAN 5";2733;;5;29/1/2012 00:00:00
7165;14/3/2012 00:00:00;433,51;"P";"CUOTA 6";2733;;6;29/2/2012 00:00:00
7166;29/9/2011 00:00:00;459,82;"P";"CUOTA 1";2732;;1;28/9/2011 00:00:00
7167;28/10/2011 00:00:00;459,82;"P";"CUOTA 2";2732;;2;28/10/2011 00:00:00
7168;29/11/2011 00:00:00;459,82;"P";"CUOTA 3";2732;;3;28/11/2011 00:00:00
7169;28/12/2011 00:00:00;459,82;"P";"CUOTA 4";2732;;4;28/12/2011 00:00:00
7170;26/1/2012 00:00:00;459,82;"P";"CUOTA 5";2732;;5;28/1/2012 00:00:00
7171;28/2/2012 00:00:00;459,82;"P";"CUOTA 6";2732;;6;28/2/2012 00:00:00
7178;20/9/2011 00:00:00;302,20;"P";"CUOTA 3";2622;;3;6/8/2011 00:00:00
7179;20/9/2011 00:00:00;302,20;"P";"CUOTA 4";2622;;4;6/9/2011 00:00:00
7180;25/8/2011 00:00:00;1365,11;"C";"LOTE 316017";;7;;
7182;15/9/2011 00:00:00;6224,33;"C";"LIQ. 37358";;2;;
7183;19/9/2011 00:00:00;2434,07;"C";"LIQ. 19336";;8;;
7184;30/6/2011 00:00:00;148,00;"P";"CUOTA 10";2343;;10;14/7/2011 00:00:00
7185;29/7/2011 00:00:00;148,00;"P";"CUOTA 11";2343;;11;14/8/2011 00:00:00
7186;30/8/2011 00:00:00;148,00;"P";"CUOTA 12";2343;;12;14/9/2011 00:00:00
7187;28/7/2011 00:00:00;115,00;"P";"cuota 1";2723;;1;21/7/2011 00:00:00
7188;1/9/2011 00:00:00;115,00;"P";"CUOTA 2";2723;;2;21/8/2011 00:00:00
7189;;0,00;"P";"";2723;;3;21/9/2011 00:00:00
7190;;0,00;"P";"";2723;;4;21/10/2011 00:00:00
7191;;0,00;"P";"";2723;;5;21/11/2011 00:00:00
7192;;0,00;"P";"";2723;;6;21/12/2011 00:00:00
7193;25/8/2011 00:00:00;133,00;"P";"CUOTA 10";2213;;10;12/8/2011 00:00:00
7194;13/9/2011 00:00:00;133,00;"P";"CUOTA 11";2213;;11;12/9/2011 00:00:00
7195;19/9/2011 00:00:00;75,00;"P";"CUOTA 1";2734;;1;9/9/2011 00:00:00
7196;15/7/2011 00:00:00;178,25;"P";"CUOTA 1";2628;;1;16/7/2011 00:00:00
7197;17/8/2011 00:00:00;178,25;"P";"CUOTA 2";2628;;2;16/8/2011 00:00:00
7198;19/9/2011 00:00:00;178,25;"P";"CUOTA 3";2628;;3;16/9/2011 00:00:00
7199;14/10/2011 00:00:00;179,00;"P";"cuota 4";2628;;4;16/10/2011 00:00:00
7200;18/11/2011 00:00:00;179,00;"P";"cuota 5";2628;;5;16/11/2011 00:00:00
7201;20/12/2011 00:00:00;179,00;"P";"CUOTA 6";2628;;6;16/12/2011 00:00:00
7202;23/1/2012 00:00:00;179,00;"P";"CUOTA 7";2628;;7;16/1/2012 00:00:00
7203;17/2/2012 00:00:00;179,00;"P";"CUOTA 8";2628;;8;16/2/2012 00:00:00
7204;20/3/2012 00:00:00;179,00;"P";"CUOTA 9";2628;;9;16/3/2012 00:00:00
7205;18/4/2012 00:00:00;179,00;"P";"CUOTA 10";2628;;10;16/4/2012 00:00:00
7206;17/5/2012 00:00:00;179,00;"P";"CUOTA 11";2628;;11;16/5/2012 00:00:00
7207;18/6/2012 00:00:00;179,00;"P";"CUOTA 12";2628;;12;16/6/2012 00:00:00
7208;1/9/2011 00:00:00;104,00;"P";"CUOTA 12";2144;;12;4/9/2011 00:00:00
7209;16/8/2011 00:00:00;184,00;"P";"CUOTA 5";2469;;5;14/8/2011 00:00:00
7210;12/9/2011 00:00:00;184,00;"P";"CUOTA 6";2469;;6;14/9/2011 00:00:00
7211;9/9/2011 00:00:00;114,00;"P";"CUOTA 1";2736;;1;1/9/2011 00:00:00
7212;4/10/2011 00:00:00;114,00;"P";"CUOTA 2";2736;;2;1/10/2011 00:00:00
7213;3/11/2011 00:00:00;114,00;"P";"cuota 3";2736;;3;1/11/2011 00:00:00
7215;5/1/2012 00:00:00;114,00;"P";"CUOTA 5";2736;;5;1/1/2012 00:00:00
7216;3/2/2012 00:00:00;114,00;"P";"CUOTA 6";2736;;6;1/2/2012 00:00:00
7217;22/6/2011 00:00:00;214,00;"P";"CUOTA 6";2246;;6;12/6/2011 00:00:00
7218;22/6/2011 00:00:00;214,00;"P";"CUOTA 7";2246;;7;12/7/2011 00:00:00
7219;25/8/2011 00:00:00;214,00;"P";"CUOTA 8";2246;;8;12/8/2011 00:00:00
7286;;0,00;"P";"";2743;;1;23/9/2011 00:00:00
7287;;0,00;"P";"";2743;;2;23/10/2011 00:00:00
7288;;0,00;"P";"";2743;;3;23/11/2011 00:00:00
7289;;0,00;"P";"";2743;;4;23/12/2011 00:00:00
7290;;0,00;"P";"";2743;;5;23/1/2012 00:00:00
7291;;0,00;"P";"";2743;;6;23/2/2012 00:00:00
7292;8/9/2011 00:00:00;237,00;"P";"CUOTA 5";2493;;5;5/9/2011 00:00:00
7293;10/9/2011 00:00:00;263,00;"P";"CUOTA 11";2205;;11;8/9/2011 00:00:00
7294;27/9/2011 00:00:00;200,00;"P";"CUOTA 1";2744;;1;25/11/2010 00:00:00
7295;;0,00;"P";"";2745;;1;26/9/2011 00:00:00
7296;;0,00;"P";"";2745;;2;26/10/2011 00:00:00
7297;;0,00;"P";"";2745;;3;26/11/2011 00:00:00
7298;;0,00;"P";"";2745;;4;26/12/2011 00:00:00
7299;;0,00;"P";"";2745;;5;26/1/2012 00:00:00
7306;27/10/2011 00:00:00;593,15;"P";"CUOTA 1";2746;;1;11/10/2011 00:00:00
7307;27/10/2011 00:00:00;594,00;"P";"CUOTA 2";2746;;2;11/11/2011 00:00:00
7308;;0,00;"P";"";2746;;3;11/12/2011 00:00:00
7309;;0,00;"P";"";2746;;4;11/1/2012 00:00:00
7310;;0,00;"P";"";2746;;5;11/2/2012 00:00:00
7311;5/11/2011 00:00:00;310,20;"P";"CUOTA 1";2747;;1;23/10/2011 00:00:00
7312;7/12/2011 00:00:00;310,20;"P";"CUOTA 2";2747;;2;23/11/2011 00:00:00
7313;;0,00;"P";"";2747;;3;23/12/2011 00:00:00
7314;;0,00;"P";"";2747;;4;23/1/2012 00:00:00
7315;;0,00;"P";"";2747;;5;23/2/2012 00:00:00
7316;;0,00;"P";"";2747;;6;23/3/2012 00:00:00
7317;;0,00;"P";"";2748;;1;21/10/2011 00:00:00
7318;;0,00;"P";"";2748;;2;21/11/2011 00:00:00
7319;;0,00;"P";"";2748;;3;21/12/2011 00:00:00
7320;;0,00;"P";"";2748;;4;21/1/2012 00:00:00
7321;;0,00;"P";"";2748;;5;21/2/2012 00:00:00
7322;;0,00;"P";"";2748;;6;21/3/2012 00:00:00
7323;15/10/2011 00:00:00;332,04;"P";"CUOTA 1";2749;;1;14/10/2011 00:00:00
7324;16/11/2011 00:00:00;332,04;"P";"CUOTA 2";2749;;2;14/11/2011 00:00:00
7325;16/12/2012 00:00:00;332,04;"P";"CUOTA 3";2749;;3;14/12/2011 00:00:00
7326;15/1/2012 00:00:00;332,04;"P";"CUOTA 4";2749;;4;14/1/2012 00:00:00
7327;16/2/2012 00:00:00;332,04;"P";"CUOTA 5";2749;;5;14/2/2012 00:00:00
7328;15/3/2012 00:00:00;332,04;"P";"CUOTA 6";2749;;6;14/3/2012 00:00:00
7329;15/10/2011 00:00:00;301,00;"P";"CUOTA 1";2751;;1;6/10/2011 00:00:00
7330;10/11/2011 00:00:00;301,00;"P";"CUOTA 2";2751;;2;6/11/2011 00:00:00
7331;15/12/2011 00:00:00;301,00;"P";"CUOTA 3";2751;;3;6/12/2011 00:00:00
7332;20/1/2012 00:00:00;301,00;"P";"CUOTA 4";2751;;4;6/1/2012 00:00:00
7333;16/2/2012 00:00:00;301,00;"P";"CUOTA 5";2751;;5;6/2/2012 00:00:00
7334;18/3/2012 00:00:00;301,00;"P";"CUOTA 6";2751;;6;6/3/2012 00:00:00
7335;14/10/2011 00:00:00;100,00;"P";"CUOTA 5";1870;;5;1/11/2010 00:00:00
7336;29/10/2011 00:00:00;463,60;"P";"CUOTA 1";2752;;1;16/10/2011 00:00:00
7337;29/11/2011 00:00:00;463,60;"P";"CUOTA 2";2752;;2;16/11/2011 00:00:00
7338;28/12/2011 00:00:00;463,60;"P";"CUOTA 3";2752;;3;16/12/2011 00:00:00
7339;25/1/2012 00:00:00;463,60;"P";"CUOTA 4";2752;;4;16/1/2012 00:00:00
7340;27/2/2012 00:00:00;463,60;"P";"CUOTA 5";2752;;5;16/2/2012 00:00:00
7341;25/3/2012 00:00:00;463,60;"P";"CUOTA 6";2752;;6;16/3/2012 00:00:00
7342;22/9/2011 00:00:00;259,95;"P";"CUOTA 5";2481;;5;22/9/2011 00:00:00
7343;24/10/2011 00:00:00;259,95;"P";"CUOTA 6";2481;;6;22/10/2011 00:00:00
7344;;0,00;"P";"";2753;;1;4/11/2011 00:00:00
7345;;0,00;"P";"";2753;;2;4/12/2011 00:00:00
7346;;0,00;"P";"";2753;;3;4/1/2012 00:00:00
7347;;0,00;"P";"";2753;;4;4/2/2012 00:00:00
7348;;0,00;"P";"";2753;;5;4/3/2012 00:00:00
7349;;0,00;"P";"";2753;;6;4/4/2012 00:00:00
7350;10/11/2011 00:00:00;514,94;"P";"CUOTA 1";2754;;1;5/11/2011 00:00:00
7401;20/8/2011 00:00:00;224,00;"P";"CUOTA 7";2431;;7;19/8/2011 00:00:00
7351;10/12/2011 00:00:00;514,94;"P";"CUOTA 2";2754;;2;5/12/2011 00:00:00
7352;10/1/2012 00:00:00;514,94;"P";"CUOTA 3";2754;;3;5/1/2012 00:00:00
7353;10/2/2012 00:00:00;514,94;"P";"CUOTA 4";2754;;4;5/2/2012 00:00:00
7354;10/3/2012 00:00:00;514,94;"P";"CUOTA 5";2754;;5;5/3/2012 00:00:00
7355;10/4/2012 00:00:00;514,94;"P";"CUOTA 6";2754;;6;5/4/2012 00:00:00
7356;8/11/2011 00:00:00;273,89;"P";"CUOTA 1";2755;;1;2/11/2011 00:00:00
7357;2/11/2011 00:00:00;273,89;"P";"CUOTA 2";2755;;2;2/12/2011 00:00:00
7358;4/1/2012 00:00:00;273,89;"P";"CUOTA 3";2755;;3;2/1/2012 00:00:00
7359;6/2/2012 00:00:00;273,89;"P";"CUOTA 4";2755;;4;2/2/2012 00:00:00
7360;6/3/2012 00:00:00;273,89;"P";"CUOTA 5";2755;;5;2/3/2012 00:00:00
7361;9/4/2012 00:00:00;273,89;"P";"CUOTA 6";2755;;6;2/4/2012 00:00:00
7362;3/11/2011 00:00:00;380,67;"P";"CUOTA 1";2756;;1;9/11/2011 00:00:00
7363;2/12/2011 00:00:00;380,67;"P";"CUOTA 2";2756;;2;9/12/2011 00:00:00
7364;3/1/2012 00:00:00;380,67;"P";"CUOTA 3";2756;;3;9/1/2012 00:00:00
7365;;0,00;"P";"VENDIDO";2756;;4;9/2/2012 00:00:00
7366;;0,00;"P";"";2756;;5;9/3/2012 00:00:00
7367;;0,00;"P";"";2756;;6;9/4/2012 00:00:00
7368;8/11/2011 00:00:00;294,89;"P";"CUOTA 1";2757;;1;14/11/2011 00:00:00
7369;13/12/2011 00:00:00;294,89;"P";"CUOTA 2";2757;;2;14/12/2011 00:00:00
7370;3/1/2012 00:00:00;294,89;"P";"CUOTA 3";2757;;3;14/1/2012 00:00:00
7371;14/2/2012 00:00:00;294,89;"P";"CUOTA 4";2757;;4;14/2/2012 00:00:00
7372;29/3/2012 00:00:00;294,89;"P";"CUOTA 5";2757;;5;14/3/2012 00:00:00
7373;9/4/2012 00:00:00;294,89;"P";"CUOTA 6";2757;;6;14/4/2012 00:00:00
7374;7/11/2011 00:00:00;362,73;"P";"CUOTA 1";2758;;1;11/11/2011 00:00:00
7375;10/12/2011 00:00:00;362,73;"P";"CUOTA 2";2758;;2;11/12/2011 00:00:00
7376;8/1/2012 00:00:00;362,73;"P";"CUOTA 3";2758;;3;11/1/2012 00:00:00
7377;10/2/2012 00:00:00;362,73;"P";"CUOTA 4";2758;;4;11/2/2012 00:00:00
7378;10/3/2012 00:00:00;362,73;"P";"CUOTA 5";2758;;5;11/3/2012 00:00:00
7379;12/4/2012 00:00:00;362,73;"P";"CUOTA 6";2758;;6;11/4/2012 00:00:00
7380;29/11/2011 00:00:00;286,73;"P";"CUOTA 1";2760;;1;7/11/2011 00:00:00
7381;28/12/2011 00:00:00;286,73;"P";"CUOTA 2";2760;;2;7/12/2011 00:00:00
7382;29/1/2012 00:00:00;311,32;"P";"CUOTA 3";2760;;3;7/1/2012 00:00:00
7383;;0,00;"P";"";2760;;4;7/2/2012 00:00:00
7384;;0,00;"P";"";2760;;5;7/3/2012 00:00:00
7385;;0,00;"P";"";2760;;6;7/4/2012 00:00:00
7386;;0,00;"P";"";2760;;7;7/5/2012 00:00:00
7387;;0,00;"P";"";2760;;8;7/6/2012 00:00:00
7388;;0,00;"P";"";2760;;9;7/7/2012 00:00:00
7389;;0,00;"P";"";2760;;10;7/8/2012 00:00:00
7390;;0,00;"P";"";2760;;11;7/9/2012 00:00:00
7391;;0,00;"P";"";2760;;12;7/10/2012 00:00:00
7392;3/11/2011 00:00:00;114,00;"P";"CUOTA 3";2736;;3;1/12/2011 00:00:00
7393;14/10/2011 00:00:00;266,92;"P";"cuota 6";2474;;6;5/10/2011 00:00:00
7402;24/9/2011 00:00:00;224,00;"P";"CUOTA 8";2431;;8;19/9/2011 00:00:00
7403;30/10/2011 00:00:00;224,00;"P";"CUOTA 9";2431;;9;19/10/2011 00:00:00
7404;26/11/2011 00:00:00;224,00;"P";"CUOTA 10";2431;;10;19/11/2011 00:00:00
7405;;0,00;"P";"";2431;;11;19/12/2011 00:00:00
7406;7/5/2011 00:00:00;225,00;"P";"CUOTA 5";2251;;5;5/5/2011 00:00:00
7407;15/6/2011 00:00:00;225,00;"P";"CUOTA 6";2251;;6;5/6/2011 00:00:00
7408;8/7/2011 00:00:00;225,00;"P";"CUOTA 7";2251;;7;5/7/2011 00:00:00
7409;8/8/2011 00:00:00;225,00;"P";"CUOTA 8";2251;;8;5/8/2011 00:00:00
7410;7/9/2011 00:00:00;225,00;"P";"CUOTA 9";2251;;9;5/9/2011 00:00:00
7411;7/10/2011 00:00:00;225,00;"P";"CUOTA 10";2251;;10;5/10/2011 00:00:00
7412;;0,00;"P";"";2251;;11;5/11/2011 00:00:00
7413;24/5/2011 00:00:00;301,01;"P";"CUOTA 01";2489;;1;12/5/2011 00:00:00
7414;15/6/2011 00:00:00;300,00;"P";"CUOTA 2";2489;;2;12/6/2011 00:00:00
7415;13/7/2011 00:00:00;300,00;"P";"CUOTA 3";2489;;3;12/7/2011 00:00:00
7416;8/8/2011 00:00:00;300,00;"P";"CUOTA 4";2489;;4;12/8/2011 00:00:00
7417;7/9/2011 00:00:00;300,00;"P";"CUOTA 5";2489;;5;12/9/2011 00:00:00
7418;7/10/2011 00:00:00;300,00;"P";"CUOTA 6";2489;;6;12/10/2011 00:00:00
7419;;0,00;"P";"";2489;;7;12/11/2011 00:00:00
7420;;0,00;"P";"";2489;;8;12/12/2011 00:00:00
7421;;0,00;"P";"";2489;;9;12/1/2012 00:00:00
7422;;0,00;"P";"";2489;;10;12/2/2012 00:00:00
7423;;0,00;"P";"";2489;;11;12/3/2012 00:00:00
7424;7/5/2011 00:00:00;144,00;"P";"CUOTA 8";2132;;8;8/5/2011 00:00:00
7425;15/6/2011 00:00:00;144,00;"P";"CUOTA 9";2132;;9;8/6/2011 00:00:00
7426;29/6/2011 00:00:00;144,00;"P";"CUOTA 10";2132;;10;8/7/2011 00:00:00
7427;8/8/2011 00:00:00;144,00;"P";"CUOTA 11";2132;;11;8/8/2011 00:00:00
7428;29/9/2011 00:00:00;283,00;"P";"CUOTA 11";2171;;11;17/9/2011 00:00:00
7429;29/9/2011 00:00:00;-65,00;"P";"CUOTA 6";2491;;6;17/9/2011 00:00:00
7430;15/6/2011 00:00:00;181,00;"P";"CUOTA 9";2130;;9;28/5/2011 00:00:00
7431;31/8/2011 00:00:00;181,00;"P";"CUOTA 10";2130;;10;28/6/2011 00:00:00
7432;27/9/2011 00:00:00;181,00;"P";"CUOTA 11";2130;;11;28/7/2011 00:00:00
7433;;0,00;"P";"";2607;;1;2/6/2011 00:00:00
7434;;0,00;"P";"";2607;;2;2/7/2011 00:00:00
7435;;0,00;"P";"";2607;;3;2/8/2011 00:00:00
7436;21/9/2011 00:00:00;180,00;"P";"CUOTA 4";2607;;4;2/9/2011 00:00:00
7437;;0,00;"P";"";2607;;5;2/10/2011 00:00:00
7438;;0,00;"P";"";2607;;6;2/11/2011 00:00:00
7439;;0,00;"P";"";2607;;7;2/12/2011 00:00:00
7440;;0,00;"P";"";2607;;8;2/1/2012 00:00:00
7441;;0,00;"P";"";2607;;9;2/2/2012 00:00:00
7442;;0,00;"P";"";2607;;10;2/3/2012 00:00:00
7443;;0,00;"P";"";2607;;11;2/4/2012 00:00:00
7444;6/5/2011 00:00:00;285,04;"P";"CUOTA 1";2438;;1;12/3/2011 00:00:00
7445;3/6/2011 00:00:00;285,00;"P";"CUOTA 2";2438;;2;12/4/2011 00:00:00
7446;27/6/2011 00:00:00;285,00;"P";"CUOTA 3";2438;;3;12/5/2011 00:00:00
7447;12/7/2011 00:00:00;285,00;"P";"CUOTA 4";2438;;4;12/6/2011 00:00:00
7448;12/8/2011 00:00:00;285,00;"P";"CUOTA 5";2438;;5;12/7/2011 00:00:00
7449;24/10/2011 00:00:00;285,00;"P";"CUOTA 6";2438;;6;12/8/2011 00:00:00
7450;;0,00;"P";"";2438;;7;12/9/2011 00:00:00
7451;;0,00;"P";"";2438;;8;12/10/2011 00:00:00
7452;;0,00;"P";"";2438;;9;12/11/2011 00:00:00
7453;;0,00;"P";"";2438;;10;12/12/2011 00:00:00
7454;;0,00;"P";"";2438;;11;12/1/2012 00:00:00
7455;15/6/2011 00:00:00;384,00;"P";"CUOTA 5";2430;;5;16/6/2011 00:00:00
7456;17/8/2011 00:00:00;384,00;"P";"CUOTA 7";2430;;7;16/8/2011 00:00:00
7457;15/9/2011 00:00:00;384,00;"P";"CUOTA 8";2430;;8;16/9/2011 00:00:00
7458;12/10/2011 00:00:00;384,00;"P";"CUOTA 9";2430;;9;16/10/2011 00:00:00
7459;15/11/2011 00:00:00;384,00;"P";"CUOTA 10";2430;;10;16/11/2011 00:00:00
7460;14/12/2011 00:00:00;384,00;"P";"CUOTA 11";2430;;11;16/12/2011 00:00:00
7461;7/5/2011 00:00:00;320,13;"P";"CUOTA 1";2483;;1;4/5/2011 00:00:00
7462;15/6/2011 00:00:00;320,13;"P";"CUOTA 2";2483;;2;4/6/2011 00:00:00
7463;13/7/2011 00:00:00;320,13;"P";"CUOTA 3";2483;;3;4/7/2011 00:00:00
7464;8/8/2011 00:00:00;320,13;"P";"CUOTA 4";2483;;4;4/8/2011 00:00:00
7465;7/9/2011 00:00:00;320,13;"P";"CUOTA 5";2483;;5;4/9/2011 00:00:00
7466;;0,00;"P";"";2483;;6;4/10/2011 00:00:00
7467;15/6/2011 00:00:00;178,08;"P";"CUOTA 1";2618;;1;18/6/2011 00:00:00
7468;13/7/2011 00:00:00;178,08;"P";"CUOTA 2";2618;;2;18/7/2011 00:00:00
7469;16/8/2011 00:00:00;178,08;"P";"CUOTA 3";2618;;3;18/8/2011 00:00:00
7470;7/9/2011 00:00:00;178,08;"P";"CUOTA 4";2618;;4;18/9/2011 00:00:00
7471;7/10/2011 00:00:00;178,08;"P";"CUOTA 5";2618;;5;18/10/2011 00:00:00
7472;;0,00;"P";"";2618;;6;18/11/2011 00:00:00
7473;29/6/2011 00:00:00;154,83;"P";"CUOTA 6";2324;;6;10/5/2011 00:00:00
7474;29/5/2011 00:00:00;154,85;"P";"CUOTA 5";2324;;5;10/4/2011 00:00:00
7475;9/6/2011 00:00:00;565,65;"P";"CUOTA 1";2762;;1;9/6/2011 00:00:00
7476;29/6/2011 00:00:00;565,65;"P";"CUOTA 2";2762;;2;9/7/2011 00:00:00
7477;;0,00;"P";"";2762;;3;9/8/2011 00:00:00
7478;;0,00;"P";"";2762;;4;9/9/2011 00:00:00
7479;;0,00;"P";"";2762;;5;9/10/2011 00:00:00
7480;;0,00;"P";"";2762;;6;9/11/2011 00:00:00
7481;;0,00;"P";"";2762;;7;9/12/2011 00:00:00
7482;;0,00;"P";"";2762;;8;9/1/2012 00:00:00
7483;;0,00;"P";"";2762;;9;9/2/2012 00:00:00
7484;;0,00;"P";"";2762;;10;9/3/2012 00:00:00
7485;8/8/2011 00:00:00;618,72;"P";"CUOTA 3";2763;;1;9/8/2011 00:00:00
7486;7/9/2011 00:00:00;618,72;"P";"CUOTA 4";2763;;2;9/9/2011 00:00:00
7487;7/10/2011 00:00:00;618,72;"P";"CUOTA 5";2763;;3;9/10/2011 00:00:00
7488;;0,00;"P";"";2763;;4;9/11/2011 00:00:00
7489;;0,00;"P";"";2763;;5;9/12/2011 00:00:00
7490;;0,00;"P";"";2763;;6;9/1/2012 00:00:00
7491;;0,00;"P";"";2763;;7;9/2/2012 00:00:00
7492;;0,00;"P";"";2763;;8;9/3/2012 00:00:00
7493;29/9/2011 00:00:00;248,55;"P";"CUOTA 9";2612;;9;1/10/2011 00:00:00
7494;29/9/2011 00:00:00;205,25;"P";"CUOTA 10";2651;;10;2/10/2011 00:00:00
7495;;0,00;"P";"";2680;;1;10/6/2011 00:00:00
7496;;0,00;"P";"";2680;;2;10/7/2011 00:00:00
7497;;0,00;"P";"";2680;;3;10/8/2011 00:00:00
7498;29/9/2011 00:00:00;1129,47;"P";"CUOTA 4";2680;;4;10/9/2011 00:00:00
7499;20/10/2011 00:00:00;1129,47;"P";"CUOTA 5";2680;;5;10/10/2011 00:00:00
7500;;0,00;"P";"";2680;;6;10/11/2011 00:00:00
7501;;0,00;"P";"";2680;;7;10/12/2011 00:00:00
7502;;0,00;"P";"";2680;;8;10/1/2012 00:00:00
7503;;0,00;"P";"";2680;;9;10/2/2012 00:00:00
7504;;0,00;"P";"";2680;;10;10/3/2012 00:00:00
7505;5/10/2011 00:00:00;173,72;"P";"CUOTA 9";2522;;9;8/10/2011 00:00:00
7506;5/10/2011 00:00:00;86,16;"P";"CUOTA 8";2440;;8;21/9/2011 00:00:00
7507;5/10/2011 00:00:00;131,64;"P";"CUOTA 2";2717;;2;20/9/2011 00:00:00
7508;3/11/2011 00:00:00;131,64;"P";"CUOTA 3";2717;;3;20/10/2011 00:00:00
7509;;0,00;"P";"";2717;;1;20/8/2011 00:00:00
7510;;0,00;"P";"";2717;;4;20/11/2011 00:00:00
7511;;0,00;"P";"";2717;;5;20/12/2011 00:00:00
7512;;0,00;"P";"";2717;;6;20/1/2012 00:00:00
7513;;0,00;"P";"";2717;;7;20/2/2012 00:00:00
7514;;0,00;"P";"";2717;;8;20/3/2012 00:00:00
7515;;0,00;"P";"";2717;;9;20/4/2012 00:00:00
7516;;0,00;"P";"";2717;;10;20/5/2012 00:00:00
7517;5/10/2011 00:00:00;101,30;"P";"CUOTA 9";2269;;9;2/10/2011 00:00:00
7518;3/11/2011 00:00:00;101,33;"P";"CUOTA 10";2269;;10;2/11/2011 00:00:00
7519;3/11/2011 00:00:00;173,75;"P";"CUOTA 10";2522;;10;8/11/2011 00:00:00
7520;3/9/2011 00:00:00;173,72;"P";"CUOTA 8";2522;;8;8/9/2011 00:00:00
7521;27/10/2011 00:00:00;248,52;"P";"CUOTA 10";2612;;10;1/11/2011 00:00:00
7522;8/11/2011 00:00:00;70,00;"P";"CUOTA 1";2769;;1;27/10/2011 00:00:00
7523;8/11/2011 00:00:00;70,00;"P";"CUOTA 2";2769;;2;27/11/2011 00:00:00
7524;;0,00;"P";"";2769;;3;27/12/2011 00:00:00
7525;;0,00;"P";"";2769;;4;27/1/2012 00:00:00
7526;;0,00;"P";"";2769;;5;27/2/2012 00:00:00
7527;;0,00;"P";"";2769;;6;27/3/2012 00:00:00
7528;;0,00;"P";"";2769;;7;27/4/2012 00:00:00
7529;;0,00;"P";"";2769;;8;27/5/2012 00:00:00
7530;;0,00;"P";"";2769;;9;27/6/2012 00:00:00
7531;;0,00;"P";"";2769;;10;27/7/2012 00:00:00
7532;;0,00;"P";"";2769;;11;27/8/2012 00:00:00
7533;;0,00;"P";"";2769;;12;27/9/2012 00:00:00
7534;13/10/2011 00:00:00;193,00;"P";"CUOTA 1";2771;;1;14/10/2011 00:00:00
7535;14/11/2011 00:00:00;193,00;"P";"CUOTA 2";2771;;2;14/11/2011 00:00:00
7536;19/8/2011 00:00:00;144,00;"P";"CUOTA 7";2412;;7;19/8/2011 00:00:00
7537;19/9/2011 00:00:00;144,00;"P";"CUOTA 8";2412;;8;19/9/2011 00:00:00
7538;24/10/2011 00:00:00;144,00;"P";"CUOTA 9";2412;;9;19/10/2011 00:00:00
7539;18/11/2011 00:00:00;144,00;"P";"CUOTA 10";2412;;10;19/11/2011 00:00:00
7540;;0,00;"P";"";2412;;11;19/12/2011 00:00:00
7541;24/8/2011 00:00:00;144,00;"P";"CUOTA 7";2422;;7;23/8/2011 00:00:00
7542;22/9/2011 00:00:00;144,00;"P";"CUOTA 8";2422;;8;23/9/2011 00:00:00
7543;19/10/2011 00:00:00;144,00;"P";"CUOTA 9";2422;;9;23/10/2011 00:00:00
7544;21/11/2011 00:00:00;144,00;"P";"CUOTA 10";2422;;10;23/11/2011 00:00:00
7545;21/12/2011 00:00:00;144,00;"P";"CUOTA 11";2422;;11;23/12/2011 00:00:00
7546;11/11/2011 00:00:00;249,00;"P";"CUOTA 11";2243;;11;11/11/2011 00:00:00
7547;11/10/2011 00:00:00;249,00;"P";"CUOTA 10";2243;;10;11/10/2011 00:00:00
7548;20/4/2011 00:00:00;339,00;"P";"CUOTA 7";2133;;7;14/4/2011 00:00:00
7549;23/5/2011 00:00:00;339,00;"P";"CUOTA 8";2133;;8;14/5/2011 00:00:00
7550;22/7/2011 00:00:00;339,00;"P";"CUOTA 9";2133;;9;14/6/2011 00:00:00
7551;25/8/2011 00:00:00;339,00;"P";"CUOTA 10";2133;;10;14/7/2011 00:00:00
7552;27/9/2011 00:00:00;339,00;"P";"CUOTA 11";2133;;11;14/8/2011 00:00:00
7553;6/10/2011 00:00:00;237,00;"P";"CUOTA 6";2493;;6;5/10/2011 00:00:00
7554;11/11/2011 00:00:00;237,00;"P";"CUOTA 7";2493;;7;5/11/2011 00:00:00
7555;;0,00;"P";"";2493;;8;5/12/2011 00:00:00
7556;;0,00;"P";"";2493;;9;5/1/2012 00:00:00
7557;;0,00;"P";"";2493;;10;5/2/2012 00:00:00
7558;;0,00;"P";"";2493;;11;5/3/2012 00:00:00
7559;14/10/2011 00:00:00;237,00;"P";"CUOTA 8";2435;;8;27/9/2011 00:00:00
